MATERIAL_CODE,MATERIAL_CODE_DESC,MAT_GRP,MAT_GRP_DESC,UOM,ds,y,receipt_qty,inv_qty,unit_cost,n_locations,is_synthetic
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,185.0,218.0,33.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,185.0,233.0,81.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,170.0,171.0,82.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,156.0,191.0,117.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,158.0,167.0,126.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,152.0,137.0,111.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,117.0,190.0,184.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,97.0,158.0,245.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,116.0,123.0,252.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,155.0,159.0,256.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,119.0,152.0,289.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,192.0,144.0,241.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,139.0,211.0,313.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,164.0,163.0,312.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,172.0,195.0,335.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,166.0,170.0,339.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,184.0,224.0,379.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,89.0,238.0,528.0,1794.0012,2,1
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,140.0,300.0,0.0,1794.0012,2,0
51010109000651,"1 PHASE KWH METER, CAT:WM101BC7DL0, L&T",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,140.0,300.0,160.0,1794.0012,2,0
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,6.0,7.0,1.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,4.0,7.0,4.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,5.0,5.0,4.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,6.0,7.0,5.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,4.0,6.0,7.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,4.0,4.0,7.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,4.0,4.0,7.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,5.0,4.0,6.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,6.0,5.0,5.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,6.0,5.0,4.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,7.0,7.0,4.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,7.0,9.0,6.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,7.0,6.0,5.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,5.0,7.0,7.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,5.0,4.0,6.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,6.0,5.0,5.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,5.0,7.0,7.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,4.0,7.0,10.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,5.0,4.0,9.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,5.0,7.0,11.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,5.0,6.0,12.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,6.0,7.0,13.0,1004764.42,1,1
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,5.0,5.0,0.0,1004764.42,1,0
51010201100053,"DETECTOR,LB 6739-01 CSI ,40X50,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,5.0,5.0,0.0,1004764.42,1,0
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,56.0,53.0,0.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,50.0,52.0,2.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,46.0,51.0,7.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,46.0,49.0,10.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,44.0,41.0,7.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,43.0,47.0,11.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,42.0,49.0,18.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,52.0,57.0,23.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,57.0,66.0,32.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,58.0,56.0,30.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,69.0,51.0,12.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,61.0,91.0,42.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,68.0,68.0,42.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,67.0,77.0,52.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,63.0,72.0,61.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,56.0,59.0,64.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,43.0,62.0,83.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,39.0,57.0,101.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,44.0,53.0,110.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,62.0,57.0,105.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,61.0,76.0,120.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,68.0,52.0,104.0,963.0,1,1
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,50.0,50.0,0.0,963.0,1,0
51010201250091,"INDUSTRIALPRESSURE GAUGE,0-400KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,50.0,50.0,0.0,963.0,1,0
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,76.0,87.0,11.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,55.0,96.0,52.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,50.0,72.0,74.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,62.0,68.0,80.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,46.0,67.0,101.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,47.0,38.0,92.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,46.0,42.0,88.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,51.0,42.0,79.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,63.0,65.0,81.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,74.0,80.0,87.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,64.0,87.0,110.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,68.0,64.0,106.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,63.0,63.0,106.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,52.0,65.0,119.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,62.0,56.0,113.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,43.0,61.0,131.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,53.0,44.0,122.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,41.0,54.0,135.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,56.0,48.0,127.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,49.0,72.0,150.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,51.0,50.0,149.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,51.0,65.0,163.0,600.0,2,1
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,57.0,57.0,57.0,600.0,2,0
51010201250160,"PRESSURE GAUGE,IS:3624/1987",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,57.0,57.0,0.0,600.0,2,0
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,15.0,18.0,160.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,12.0,13.0,161.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,13.0,14.0,162.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,11.0,11.0,162.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,11.0,9.0,160.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,11.0,13.0,162.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,8.0,10.0,164.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,7.0,8.0,165.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,8.0,10.0,167.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,10.0,10.0,167.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,10.0,8.0,165.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,10.0,8.0,163.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,11.0,11.0,163.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,12.0,14.0,165.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,13.0,12.0,164.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,12.0,11.0,163.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,10.0,11.0,164.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,9.0,12.0,167.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,10.0,10.0,167.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,7.0,10.0,170.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,7.0,6.0,169.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,11.0,10.0,168.0,487.486,3,1
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,10.0,10.0,168.0,487.486,3,0
51010201250218,"PRESSURE GAUGE,DIAL SZ:100MM,0-10KG/CM2",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,10.0,10.0,158.0,487.486,3,0
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,347.0,440.0,402.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,414.0,471.0,459.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,292.0,523.0,690.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,332.0,375.0,733.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,256.0,301.0,778.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,206.0,222.0,794.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,299.0,234.0,729.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,239.0,326.0,816.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,210.0,311.0,917.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,283.0,210.0,844.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,257.0,251.0,838.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,324.0,206.0,720.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,450.0,408.0,678.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,422.0,463.0,719.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,452.0,374.0,641.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,361.0,390.0,670.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,333.0,438.0,775.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,273.0,391.0,893.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,215.0,280.0,958.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,242.0,243.0,959.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,268.0,297.0,988.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,257.0,279.0,1010.0,3524.5333,3,1
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,300.0,300.0,1010.0,3524.5333,3,0
51010309000154,"HYDRIS,PROBE,COD:HS50020900R",510,PROCESS  INSTR.&SPRS,EA,2025-10-31,300.0,300.0,710.0,3524.5333,3,0
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2023-11-30,2.0,3.0,1.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2023-12-31,1.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-01-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-02-29,1.0,1.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-03-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-04-30,2.0,1.0,1.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-05-31,2.0,3.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-06-30,3.0,3.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-07-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-08-31,3.0,3.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-09-30,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-10-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-11-30,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2024-12-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-01-31,2.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-02-28,2.0,3.0,3.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-03-31,3.0,2.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-04-30,3.0,3.0,2.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-05-31,2.0,4.0,4.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-06-30,3.0,3.0,4.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-07-31,3.0,2.0,3.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-08-31,2.0,3.0,4.0,232130.66,1,1
51010309000367,"HIGH VOLTAGE BOARD,53437-S,BERTHOLD",510,PROCESS  INSTR.&SPRS,EA,2025-09-30,2.0,2.0,0.0,232130.66,1,0
